,Date,Close
1061,10/28/2003,56.73
1060,10/27/2003,54.82
1059,10/24/2003,54.51
1058,10/23/2003,54.32
1057,10/22/2003,54.03
1056,10/21/2003,59.35
1055,10/20/2003,59.59
1054,10/17/2003,59.69
1053,10/16/2003,59.91
1052,10/15/2003,58.55
1051,10/14/2003,59.91
1050,10/13/2003,58.3
1049,10/10/2003,58.06
1048,10/9/2003,57.86
1047,10/8/2003,55.7
1046,10/7/2003,54.91
1045,10/6/2003,54.15
1044,10/3/2003,52.89
1043,10/2/2003,50.09
1042,10/1/2003,49.12
1041,9/30/2003,48.43
1040,9/29/2003,49.86
1039,9/26/2003,48.56
1038,9/25/2003,50.05
1037,9/24/2003,49.61
1036,9/23/2003,50.44
1035,9/22/2003,47.47
1034,9/19/2003,47.58
1033,9/18/2003,47.89
1032,9/17/2003,46.16
1031,9/16/2003,46.24
1030,9/15/2003,45.51
1029,9/12/2003,45.68
1028,9/11/2003,45.19
1027,9/10/2003,46.22
1026,9/9/2003,46.68
1025,9/8/2003,47.28
1024,9/5/2003,46.52
1023,9/4/2003,47.29
1022,9/3/2003,46.19
1021,9/2/2003,47.33
1020,8/29/2003,46.32
1019,8/28/2003,45.94
1018,8/27/2003,45.88
1017,8/26/2003,45.93
1016,8/25/2003,45.85
1015,8/22/2003,45.22
1014,8/21/2003,45.7
1013,8/20/2003,43.76
1012,8/19/2003,43.57
1011,8/18/2003,43.02
1010,8/15/2003,40.1
1009,8/14/2003,40.3
1008,8/13/2003,40.21
1007,8/12/2003,39.85
1006,8/11/2003,38.93
1005,8/8/2003,39.15
1004,8/7/2003,39.01
1003,8/6/2003,38.94
1002,8/5/2003,38.67
1001,8/4/2003,39.65
1000,8/1/2003,40.03
999,7/31/2003,41.64
998,7/30/2003,40.66
997,7/29/2003,41.39
996,7/28/2003,42.08
995,7/25/2003,41.6
994,7/24/2003,41.31
993,7/23/2003,40.11
992,7/22/2003,34.87
991,7/21/2003,35.33
990,7/18/2003,34.98
989,7/17/2003,36.32
988,7/16/2003,37.68
987,7/15/2003,38.43
986,7/14/2003,39.27
985,7/11/2003,37.65
984,7/10/2003,38.25
983,7/9/2003,40.5
982,7/8/2003,40.51
981,7/7/2003,39.05
980,7/3/2003,37.92
979,7/2/2003,37.85
978,7/1/2003,37.25
977,6/30/2003,36.32
976,6/27/2003,36.3
975,6/26/2003,36.72
974,6/25/2003,35.39
973,6/24/2003,35.4
972,6/23/2003,35.58
971,6/20/2003,35.04
970,6/19/2003,35.5
969,6/18/2003,35.85
968,6/17/2003,35.84
967,6/16/2003,35.84
966,6/13/2003,34.13
965,6/12/2003,35.2
964,6/11/2003,34.65
963,6/10/2003,34.07
962,6/9/2003,33.68
961,6/6/2003,33.35
960,6/5/2003,35.52
959,6/4/2003,35.39
958,6/3/2003,35.23
957,6/2/2003,35.4
956,5/30/2003,35.89
955,5/29/2003,35.55
954,5/28/2003,34.86
953,5/27/2003,34.85
952,5/23/2003,32.72
951,5/22/2003,33
950,5/21/2003,31.75
949,5/20/2003,31.48
948,5/19/2003,31.56
947,5/16/2003,33.05
946,5/15/2003,32.63
945,5/14/2003,32.6
944,5/13/2003,32.95
943,5/12/2003,31.7
942,5/9/2003,30.96
941,5/8/2003,30.45
940,5/7/2003,30.7
939,5/6/2003,30.88
938,5/5/2003,29.96
937,5/2/2003,29.43
936,5/1/2003,28.66
935,4/30/2003,28.69
934,4/29/2003,28.89
933,4/28/2003,29.11
932,4/25/2003,28.97
931,4/24/2003,25.12
930,4/23/2003,25.43
929,4/22/2003,25.58
928,4/21/2003,25.25
927,4/17/2003,24.99
926,4/16/2003,24.38
925,4/15/2003,25.13
924,4/14/2003,25.05
923,4/11/2003,25.75
922,4/10/2003,25.67
921,4/9/2003,25.06
920,4/8/2003,26.52
919,4/7/2003,26.82
918,4/4/2003,26.22
917,4/3/2003,26.65
916,4/2/2003,26.38
915,4/1/2003,25.54
914,3/31/2003,26.03
913,3/28/2003,27.18
912,3/27/2003,27.77
911,3/26/2003,27.76
910,3/25/2003,26.9
909,3/24/2003,26.23
908,3/21/2003,27.93
907,3/20/2003,27.45
906,3/19/2003,26.54
905,3/18/2003,26.78
904,3/17/2003,26.55
903,3/14/2003,24.71
902,3/13/2003,24.42
901,3/12/2003,23.36
900,3/11/2003,22.78
899,3/10/2003,22.88
898,3/7/2003,22.97
897,3/6/2003,22.69
896,3/5/2003,22.42
895,3/4/2003,22.27
894,3/3/2003,21.81
893,2/28/2003,22.01
892,2/27/2003,21.62
891,2/26/2003,21.64
890,2/25/2003,21.88
889,2/24/2003,21.78
888,2/21/2003,21.78
887,2/20/2003,21.36
886,2/19/2003,21.19
885,2/18/2003,21.39
884,2/14/2003,20.06
883,2/13/2003,20.06
882,2/12/2003,21.13
881,2/11/2003,20.78
880,2/10/2003,21.4
879,2/7/2003,21.44
878,2/6/2003,22.09
877,2/5/2003,22.17
876,2/4/2003,22.05
875,2/3/2003,22.16
874,1/31/2003,21.85
873,1/30/2003,21.82
872,1/29/2003,22.08
871,1/28/2003,21.62
870,1/27/2003,21.78
869,1/24/2003,22.11
868,1/23/2003,21.79
867,1/22/2003,21.17
866,1/21/2003,21.08
865,1/17/2003,21.4
864,1/16/2003,21.8
863,1/15/2003,22.27
862,1/14/2003,22.74
861,1/13/2003,22.04
860,1/10/2003,21.32
859,1/9/2003,21.45
858,1/8/2003,21.02
857,1/7/2003,21.55
856,1/6/2003,20.7
855,1/3/2003,20.52
854,1/2/2003,19.57
853,12/31/2002,18.89
852,12/30/2002,19.25
851,12/27/2002,18.86
850,12/26/2002,20.3
849,12/24/2002,21.88
848,12/23/2002,22.24
847,12/20/2002,21.93
846,12/19/2002,21.69
845,12/18/2002,22.1
844,12/17/2002,22.46
843,12/16/2002,22.51
842,12/13/2002,22.18
841,12/12/2002,22.3
840,12/11/2002,22.13
839,12/10/2002,21.86
838,12/9/2002,21.68
837,12/6/2002,22.61
836,12/5/2002,22.58
835,12/4/2002,23.39
834,12/3/2002,23.74
833,12/2/2002,24.11
832,11/29/2002,23.35
831,11/27/2002,24.08
830,11/26/2002,23.4
829,11/25/2002,24.25
828,11/22/2002,23.99
827,11/21/2002,23.4
826,11/20/2002,22.9
825,11/19/2002,21.29
824,11/18/2002,22.42
823,11/15/2002,22.21
822,11/14/2002,21.21
821,11/13/2002,20.41
820,11/12/2002,19.82
819,11/11/2002,19
818,11/8/2002,19.51
817,11/7/2002,19.12
816,11/6/2002,19.34
815,11/5/2002,18.72
814,11/4/2002,18.78
813,11/1/2002,19.8
812,10/31/2002,19.36
811,10/30/2002,19.08
810,10/29/2002,18.57
809,10/28/2002,18.59
808,10/25/2002,19.3
807,10/24/2002,19.86
806,10/23/2002,19.75
805,10/22/2002,19.38
804,10/21/2002,19.26
803,10/18/2002,19.04
802,10/17/2002,18.74
801,10/16/2002,19.49
800,10/15/2002,18.94
799,10/14/2002,19.2
798,10/11/2002,18.46
797,10/10/2002,17.96
796,10/9/2002,16.86
795,10/8/2002,16.94
794,10/7/2002,16.64
793,10/4/2002,16.55
792,10/3/2002,16.75
791,10/2/2002,17.01
790,10/1/2002,16.95
789,9/30/2002,15.93
788,9/27/2002,17.01
787,9/26/2002,17.15
786,9/25/2002,15.73
785,9/24/2002,15.93
784,9/23/2002,16.05
783,9/20/2002,15.86
782,9/19/2002,17.21
781,9/18/2002,17.73
780,9/17/2002,17.35
779,9/16/2002,16.71
778,9/13/2002,16.61
777,9/12/2002,16.75
776,9/11/2002,17.11
775,9/10/2002,17.13
774,9/9/2002,16.51
773,9/6/2002,15.31
772,9/5/2002,14.25
771,9/4/2002,14.83
770,9/3/2002,14.6
769,8/30/2002,14.94
768,8/29/2002,15.14
767,8/28/2002,14.57
766,8/27/2002,14.52
765,8/26/2002,14.93
764,8/23/2002,15.17
763,8/22/2002,15.73
762,8/21/2002,15.38
761,8/20/2002,15.98
760,8/19/2002,15.5
759,8/16/2002,14.9
758,8/15/2002,14.62
757,8/14/2002,13.91
756,8/13/2002,13.93
755,8/12/2002,14.46
754,8/9/2002,14.26
753,8/8/2002,13.9
752,8/7/2002,13.6
751,8/6/2002,13.74
750,8/5/2002,12.87
749,8/2/2002,13.84
748,8/1/2002,14.16
747,7/31/2002,14.45
746,7/30/2002,14.77
745,7/29/2002,14.33
744,7/26/2002,12.93
743,7/25/2002,12.49
742,7/24/2002,14.1
741,7/23/2002,14.55
740,7/22/2002,15.5
739,7/19/2002,15.29
738,7/18/2002,15.55
737,7/17/2002,16.16
736,7/16/2002,16.29
735,7/15/2002,15.94
734,7/12/2002,15.43
733,7/11/2002,15.55
732,7/10/2002,14.96
731,7/9/2002,15.6
730,7/8/2002,14.94
729,7/5/2002,15.21
728,7/3/2002,14.25
727,7/2/2002,13.32
726,7/1/2002,13.55
725,6/28/2002,16.25
724,6/27/2002,15.86
723,6/26/2002,15.85
722,6/25/2002,15.34
721,6/24/2002,17.51
720,6/21/2002,17.53
719,6/20/2002,17.55
718,6/19/2002,18.3
717,6/18/2002,18.78
716,6/17/2002,18.41
715,6/14/2002,16.82
714,6/13/2002,17.43
713,6/12/2002,17.08
712,6/11/2002,17.14
711,6/10/2002,17.3
710,6/7/2002,18.58
709,6/6/2002,18.17
708,6/5/2002,17.99
707,6/4/2002,17.97
706,6/3/2002,17.96
705,5/31/2002,18.23
704,5/30/2002,18.37
703,5/29/2002,18.91
702,5/28/2002,19.06
701,5/24/2002,19.47
700,5/23/2002,19.45
699,5/22/2002,18.75
698,5/21/2002,18.76
697,5/20/2002,19.39
696,5/17/2002,19.16
695,5/16/2002,19.61
694,5/15/2002,19.94
693,5/14/2002,18.81
692,5/13/2002,17.32
691,5/10/2002,16.94
690,5/9/2002,17.73
689,5/8/2002,17.32
688,5/7/2002,16.11
687,5/6/2002,16.12
686,5/3/2002,16.05
685,5/2/2002,16.32
684,5/1/2002,16.49
683,4/30/2002,16.69
682,4/29/2002,16.18
681,4/26/2002,16.91
680,4/25/2002,16.82
679,4/24/2002,16.79
678,4/23/2002,14.06
677,4/22/2002,14.31
676,4/19/2002,14.53
675,4/18/2002,14.26
674,4/17/2002,14.82
673,4/16/2002,14.01
672,4/15/2002,13.89
671,4/12/2002,13.31
670,4/11/2002,12.74
669,4/10/2002,13.48
668,4/9/2002,13.6
667,4/8/2002,13.95
666,4/5/2002,13.5
665,4/4/2002,13.54
664,4/3/2002,13.67
663,4/2/2002,14.25
662,4/1/2002,14.8
661,3/28/2002,14.3
660,3/27/2002,14.25
659,3/26/2002,14.83
658,3/25/2002,14.74
657,3/22/2002,15.53
656,3/21/2002,15.17
655,3/20/2002,14.5
654,3/19/2002,14.66
653,3/18/2002,15.01
652,3/15/2002,14.03
651,3/14/2002,14.48
650,3/13/2002,15.74
649,3/12/2002,16.31
648,3/11/2002,16.71
647,3/8/2002,16.35
646,3/7/2002,15.62
645,3/6/2002,16.33
644,3/5/2002,15.97
643,3/4/2002,16.48
642,3/1/2002,15.39
641,2/28/2002,14.1
640,2/27/2002,14.27
639,2/26/2002,14.4
638,2/25/2002,13.73
637,2/22/2002,13.07
636,2/21/2002,13.26
635,2/20/2002,12.96
634,2/19/2002,13.01
633,2/15/2002,13.41
632,2/14/2002,13.88
631,2/13/2002,13.29
630,2/12/2002,12.9
629,2/11/2002,13.3
628,2/8/2002,12.52
627,2/7/2002,11.24
626,2/6/2002,11.26
625,2/5/2002,11.5
624,2/4/2002,12.53
623,2/1/2002,13.73
622,1/31/2002,14.19
621,1/30/2002,13.9
620,1/29/2002,14.22
619,1/28/2002,15.5
618,1/25/2002,14.44
617,1/24/2002,14.01
616,1/23/2002,12.47
615,1/22/2002,12.6
614,1/18/2002,10.16
613,1/17/2002,9.74
612,1/16/2002,9.13
611,1/15/2002,10.29
610,1/14/2002,10.11
609,1/11/2002,11.03
608,1/10/2002,11.04
607,1/9/2002,11.53
606,1/8/2002,11.85
605,1/7/2002,12.34
604,1/4/2002,12.25
603,1/3/2002,11.9
602,1/2/2002,10.96
601,12/31/2001,10.82
600,12/28/2001,10.9
599,12/27/2001,10.6
598,12/26/2001,11.1
597,12/24/2001,9.83
596,12/21/2001,10
595,12/20/2001,10.15
594,12/19/2001,10.71
593,12/18/2001,10.86
592,12/17/2001,10.81
591,12/14/2001,11
590,12/13/2001,10.89
589,12/12/2001,11.91
588,12/11/2001,12.24
587,12/10/2001,11.65
586,12/7/2001,11.71
585,12/6/2001,12.1
584,12/5/2001,11.76
583,12/4/2001,11.93
582,12/3/2001,10.49
581,11/30/2001,11.32
580,11/29/2001,11.15
579,11/28/2001,11.59
578,11/27/2001,11.48
577,11/26/2001,12.21
576,11/23/2001,9.08
575,11/21/2001,8.8
574,11/20/2001,8.6
573,11/19/2001,9.19
572,11/16/2001,8.95
571,11/15/2001,9.05
570,11/14/2001,9.49
569,11/13/2001,7.29
568,11/12/2001,7.05
567,11/9/2001,7.12
566,11/8/2001,6.97
565,11/7/2001,7.43
564,11/6/2001,7.05
563,11/5/2001,6.99
562,11/2/2001,6.71
561,11/1/2001,6.95
560,10/31/2001,6.98
559,10/30/2001,6.42
558,10/29/2001,7.05
557,10/26/2001,7.56
556,10/25/2001,7.77
555,10/24/2001,7.64
554,10/23/2001,9.55
553,10/22/2001,8.77
552,10/19/2001,8.01
551,10/18/2001,8.47
550,10/17/2001,8.92
549,10/16/2001,9.56
548,10/15/2001,8.88
547,10/12/2001,8.07
546,10/11/2001,7.85
545,10/10/2001,7.26
544,10/9/2001,6.91
543,10/8/2001,7.12
542,10/5/2001,7.2
541,10/4/2001,7.04
540,10/3/2001,6.76
539,10/2/2001,6.08
538,10/1/2001,6.01
537,9/28/2001,5.97
536,9/27/2001,6.2
535,9/26/2001,6.35
534,9/25/2001,7.09
533,9/24/2001,7.46
532,9/21/2001,7.48
531,9/20/2001,7.48
530,9/19/2001,7.31
529,9/18/2001,7.29
528,9/17/2001,7.49
527,9/10/2001,8.63
526,9/7/2001,8.51
525,9/6/2001,8.15
524,9/5/2001,7.65
523,9/4/2001,8.59
522,8/31/2001,8.94
521,8/30/2001,8.69
520,8/29/2001,9.19
519,8/28/2001,9.97
518,8/27/2001,10.13
517,8/24/2001,10.23
516,8/23/2001,9.63
515,8/22/2001,10.2
514,8/21/2001,9.89
513,8/20/2001,10.4
512,8/17/2001,9.99
511,8/16/2001,9.81
510,8/15/2001,10.08
509,8/14/2001,10.53
508,8/13/2001,10.12
507,8/10/2001,9.95
506,8/9/2001,10.46
505,8/8/2001,11.11
504,8/7/2001,11.6
503,8/6/2001,11.9
502,8/3/2001,12.15
501,8/2/2001,12.19
500,8/1/2001,12.5
499,7/31/2001,12.49
498,7/30/2001,12.55
497,7/27/2001,12.25
496,7/26/2001,12.33
495,7/25/2001,11.51
494,7/24/2001,12.06
493,7/23/2001,16.03
492,7/20/2001,16.98
491,7/19/2001,16.49
490,7/18/2001,15.96
489,7/17/2001,16.35
488,7/16/2001,16.01
487,7/13/2001,16.98
486,7/12/2001,16.49
485,7/11/2001,15.34
484,7/10/2001,15.61
483,7/9/2001,15.81
482,7/6/2001,15.27
481,7/5/2001,15.27
480,7/3/2001,14.13
479,7/2/2001,14.53
478,6/29/2001,14.15
477,6/28/2001,14.36
476,6/27/2001,14.04
475,6/26/2001,13.25
474,6/25/2001,12.81
473,6/22/2001,12.4
472,6/21/2001,13.08
471,6/20/2001,12.53
470,6/19/2001,11.36
469,6/18/2001,11.83
468,6/15/2001,12.49
467,6/14/2001,13.29
466,6/13/2001,14.12
465,6/12/2001,14.64
464,6/11/2001,14.86
463,6/8/2001,15.7
462,6/7/2001,16.13
461,6/6/2001,15.99
460,6/5/2001,16.44
459,6/4/2001,16.91
458,6/1/2001,16.95
457,5/31/2001,16.69
456,5/30/2001,15.66
455,5/29/2001,17.22
454,5/25/2001,17.09
453,5/24/2001,16.75
452,5/23/2001,15.6
451,5/22/2001,16.25
450,5/21/2001,16.38
449,5/18/2001,14.72
448,5/17/2001,14.78
447,5/16/2001,14.13
446,5/15/2001,13.54
445,5/14/2001,13.33
444,5/11/2001,14.68
443,5/10/2001,14.62
442,5/9/2001,15.01
441,5/8/2001,16.18
440,5/7/2001,16.92
439,5/4/2001,17.56
438,5/3/2001,16.75
437,5/2/2001,17.11
436,5/1/2001,16.89
435,4/30/2001,15.78
434,4/27/2001,15.27
433,4/26/2001,15.43
432,4/25/2001,16.09
431,4/24/2001,15.68
430,4/23/2001,16.2
429,4/20/2001,15.78
428,4/19/2001,15.99
427,4/18/2001,16.54
426,4/17/2001,14.74
425,4/16/2001,14.03
424,4/12/2001,14.67
423,4/11/2001,13.32
422,4/10/2001,12.01
421,4/9/2001,11.18
420,4/6/2001,8.37
419,4/5/2001,9.12
418,4/4/2001,8.4
417,4/3/2001,8.63
416,4/2/2001,9.1
415,3/30/2001,10.23
414,3/29/2001,10
413,3/28/2001,10.8
412,3/27/2001,11.64
411,3/26/2001,10.94
410,3/23/2001,10.1875
409,3/22/2001,10.1875
408,3/21/2001,10
407,3/20/2001,10.25
406,3/19/2001,10.5
405,3/16/2001,11
404,3/15/2001,10.875
403,3/14/2001,10.625
402,3/13/2001,11
401,3/12/2001,10.625
400,3/9/2001,12.25
399,3/8/2001,11.6875
398,3/7/2001,12.25
397,3/6/2001,11.875
396,3/5/2001,12.625
395,3/2/2001,10
394,3/1/2001,10.4375
393,2/28/2001,10.1875
392,2/27/2001,11.75
391,2/26/2001,11.9375
390,2/23/2001,11.8125
389,2/22/2001,11.9375
388,2/21/2001,11.9375
387,2/20/2001,12.5
386,2/16/2001,13.6875
385,2/15/2001,14.5
384,2/14/2001,14.4375
383,2/13/2001,13.75
382,2/12/2001,14.5
381,2/9/2001,13.375
380,2/8/2001,14.375
379,2/7/2001,15
378,2/6/2001,15.8125
377,2/5/2001,14.4375
376,2/2/2001,14.375
375,2/1/2001,16.25
374,1/31/2001,17.3125
373,1/30/2001,18.9375
372,1/29/2001,20.125
371,1/26/2001,19.5
370,1/25/2001,19
369,1/24/2001,21.875
368,1/23/2001,18.9531
367,1/22/2001,18.5
366,1/19/2001,19.9375
365,1/18/2001,19.5
364,1/17/2001,18.375
363,1/16/2001,18.0625
362,1/12/2001,17.6875
361,1/11/2001,17
360,1/10/2001,16.5
359,1/9/2001,16.375
358,1/8/2001,14.9375
357,1/5/2001,14.5625
356,1/4/2001,15.5
355,1/3/2001,17.5625
354,1/2/2001,13.875
353,12/29/2000,15.5625
352,12/28/2000,17.375
351,12/27/2000,16.875
350,12/26/2000,16.9375
349,12/22/2000,15.5625
348,12/21/2000,15.1875
347,12/20/2000,16.6875
346,12/19/2000,18.25
345,12/18/2000,19.875
344,12/15/2000,22.875
343,12/14/2000,22.6875
342,12/13/2000,23.75
341,12/12/2000,25.875
340,12/11/2000,25.3125
339,12/8/2000,23.4375
338,12/7/2000,21.375
337,12/6/2000,23.625
336,12/5/2000,25.375
335,12/4/2000,26.5625
334,12/1/2000,24.625
333,11/30/2000,24.6875
332,11/29/2000,26.9375
331,11/28/2000,25.0313
330,11/27/2000,28
329,11/24/2000,28.9375
328,11/22/2000,25.1875
327,11/21/2000,24.25
326,11/20/2000,25.8125
325,11/17/2000,27.4375
324,11/16/2000,27.8125
323,11/15/2000,29.5
322,11/14/2000,28.9375
321,11/13/2000,27.8125
320,11/10/2000,30.0625
319,11/9/2000,31.25
318,11/8/2000,33.875
317,11/7/2000,36.9375
316,11/6/2000,36.5625
315,11/3/2000,37.5625
314,11/2/2000,39.75
313,11/1/2000,37.375
312,10/31/2000,36.625
311,10/30/2000,32.875
310,10/27/2000,35.625
309,10/26/2000,36.875
308,10/25/2000,31.875
307,10/24/2000,29.5625
306,10/23/2000,30
305,10/20/2000,30.8125
304,10/19/2000,27.75
303,10/18/2000,25.125
302,10/17/2000,21.9375
301,10/16/2000,24.3125
300,10/13/2000,28.4375
299,10/12/2000,25.125
298,10/11/2000,27.8125
297,10/10/2000,30.4375
296,10/9/2000,30.0625
295,10/6/2000,31.5625
294,10/5/2000,33.5625
293,10/4/2000,36
292,10/3/2000,35.0625
291,10/2/2000,35.875
290,9/29/2000,38.4375
289,9/28/2000,40
288,9/27/2000,37.875
287,9/26/2000,39.75
286,9/25/2000,40.375
285,9/22/2000,41.4375
284,9/21/2000,40.0625
283,9/20/2000,37.5
282,9/19/2000,40.75
281,9/18/2000,42.8125
280,9/15/2000,43.625
279,9/14/2000,44.875
278,9/13/2000,42.4375
277,9/12/2000,42.6875
276,9/11/2000,42.375
275,9/8/2000,42.9375
274,9/7/2000,43.5
273,9/6/2000,45.875
272,9/5/2000,45.6875
271,9/1/2000,41.5
270,8/31/2000,41.5
269,8/30/2000,42.9375
268,8/29/2000,39.625
267,8/28/2000,39.125
266,8/25/2000,39.9375
265,8/24/2000,39.375
264,8/23/2000,38.8125
263,8/22/2000,36.5
262,8/21/2000,37.5
261,8/18/2000,39
260,8/17/2000,38.25
259,8/16/2000,38.625
258,8/15/2000,37.5625
257,8/14/2000,34.875
256,8/11/2000,33.6875
255,8/10/2000,30.4375
254,8/9/2000,30.875
253,8/8/2000,32.9375
252,8/7/2000,33.8125
251,8/4/2000,32.5
250,8/3/2000,31.5
249,8/2/2000,30.8125
248,8/1/2000,30.25
247,7/31/2000,30.125
246,7/28/2000,30
245,7/27/2000,31.375
244,7/26/2000,36.0625
243,7/25/2000,37.625
242,7/24/2000,38.75
241,7/21/2000,41.125
240,7/20/2000,40.3125
239,7/19/2000,40.875
238,7/18/2000,41.75
237,7/17/2000,41.125
236,7/14/2000,42.625
235,7/13/2000,35
234,7/12/2000,35.0625
233,7/11/2000,33.125
232,7/10/2000,35.0625
231,7/7/2000,36.125
230,7/6/2000,36.0625
229,7/5/2000,36.5
228,7/3/2000,37
227,6/30/2000,36.3125
226,6/29/2000,37.125
225,6/28/2000,37.875
224,6/27/2000,36.5
223,6/26/2000,33.9375
222,6/23/2000,33.875
221,6/22/2000,42
220,6/21/2000,46.0625
219,6/20/2000,46.125
218,6/19/2000,45.3125
217,6/16/2000,46
216,6/15/2000,46.3125
215,6/14/2000,46.4375
214,6/13/2000,49
213,6/12/2000,48.4375
212,6/9/2000,52.1875
211,6/8/2000,51.875
210,6/7/2000,51.8125
209,6/6/2000,50.5625
208,6/5/2000,54.5
207,6/2/2000,57.875
206,6/1/2000,50.1875
205,5/31/2000,48.3125
204,5/30/2000,51.75
203,5/26/2000,46.5
202,5/25/2000,45.5
201,5/24/2000,48.5625
200,5/23/2000,46.6875
199,5/22/2000,51.875
198,5/19/2000,52.625
197,5/18/2000,55.375
196,5/17/2000,61
195,5/16/2000,59.0625
194,5/15/2000,56.0625
193,5/12/2000,53.75
192,5/11/2000,54.875
191,5/10/2000,53.3125
190,5/9/2000,56.25
189,5/8/2000,56.0156
188,5/5/2000,58.5
187,5/4/2000,55.0625
186,5/3/2000,54.125
185,5/2/2000,56.125
184,5/1/2000,59.9375
183,4/28/2000,55.1875
182,4/27/2000,52.875
181,4/26/2000,53.5
180,4/25/2000,52.4375
179,4/24/2000,49.8125
178,4/20/2000,52.375
177,4/19/2000,53.4375
176,4/18/2000,54.9375
175,4/17/2000,47.0625
174,4/14/2000,46.875
173,4/13/2000,48
172,4/12/2000,56.375
171,4/11/2000,63.375
170,4/10/2000,63.375
169,4/7/2000,67.5625
168,4/6/2000,64.25
167,4/5/2000,62.1875
166,4/4/2000,63.9375
165,4/3/2000,63.5625
164,3/31/2000,67
163,3/30/2000,66.5
162,3/29/2000,66.25
161,3/28/2000,70.125
160,3/27/2000,73.125
159,3/24/2000,72.6875
158,3/23/2000,67.6875
157,3/22/2000,70.6875
156,3/21/2000,72.375
155,3/20/2000,64.1875
154,3/17/2000,64.8125
153,3/16/2000,66.25
152,3/15/2000,63.75
151,3/14/2000,65.625
150,3/13/2000,65.3125
149,3/10/2000,66.875
148,3/9/2000,68.8125
147,3/8/2000,63.625
146,3/7/2000,63.5
145,3/6/2000,63.9375
144,3/3/2000,62.5
143,3/2/2000,62.5625
142,3/1/2000,65.875
141,2/29/2000,68.875
140,2/28/2000,65.75
139,2/25/2000,69.125
138,2/24/2000,68.4375
137,2/23/2000,70.4375
136,2/22/2000,63.5625
135,2/18/2000,64.75
134,2/17/2000,69
133,2/16/2000,70.6875
132,2/15/2000,73.8125
131,2/14/2000,74.4375
130,2/11/2000,76.1875
129,2/10/2000,76.1875
128,2/9/2000,80.25
127,2/8/2000,83.125
126,2/7/2000,75
125,2/4/2000,78.5625
124,2/3/2000,84.1875
123,2/2/2000,69.4375
122,2/1/2000,67.4375
121,1/31/2000,64.5625
120,1/28/2000,61.6875
119,1/27/2000,66.9375
118,1/26/2000,64.8125
117,1/25/2000,69.25
116,1/24/2000,70.125
115,1/21/2000,62.0625
114,1/20/2000,64.75
113,1/19/2000,66.8125
112,1/18/2000,64.125
111,1/14/2000,64.25
110,1/13/2000,65.9375
109,1/12/2000,63.5625
108,1/11/2000,66.75
107,1/10/2000,69.1875
106,1/7/2000,69.5625
105,1/6/2000,65.5625
104,1/5/2000,69.75
103,1/4/2000,81.9375
102,1/3/2000,89.375
101,12/31/1999,76.125
100,12/30/1999,79.0625
99,12/29/1999,83.5
98,12/28/1999,82.3125
97,12/27/1999,81.125
96,12/23/1999,90
95,12/22/1999,97.6875
94,12/21/1999,99.875
93,12/20/1999,97
92,12/17/1999,94.0625
91,12/16/1999,94.875
90,12/15/1999,96.5
89,12/14/1999,95.625
88,12/13/1999,102.5
87,12/10/1999,106.6875
86,12/9/1999,103.625
85,12/8/1999,88.5625
84,12/7/1999,86.0625
83,12/6/1999,87.75
82,12/3/1999,86.5625
81,12/2/1999,89.0625
80,12/1/1999,85
79,11/30/1999,85.0625
78,11/29/1999,90.4375
77,11/26/1999,93.125
76,11/24/1999,87.25
75,11/23/1999,81.75
74,11/22/1999,80.5
73,11/19/1999,77.9375
72,11/18/1999,77.9375
71,11/17/1999,76.5
70,11/16/1999,78.9375
69,11/15/1999,73.5
68,11/12/1999,74.9375
67,11/11/1999,73
66,11/10/1999,72
65,11/9/1999,70.8125
64,11/8/1999,78
63,11/5/1999,64.9375
62,11/4/1999,63.0625
61,11/3/1999,65.8125
60,11/2/1999,66.4375
59,11/1/1999,69.125
58,10/29/1999,70.625
57,10/28/1999,71
56,10/27/1999,75.9375
55,10/26/1999,81.25
54,10/25/1999,82.75
53,10/22/1999,78.625
52,10/21/1999,80.75
51,10/20/1999,80.5
50,10/19/1999,76.625
49,10/18/1999,74.0625
48,10/15/1999,75.0625
47,10/14/1999,79.5938
46,10/13/1999,79.9375
45,10/12/1999,84.9375
44,10/11/1999,88.375
43,10/8/1999,89.25
42,10/7/1999,87.3125
41,10/6/1999,82.4375
40,10/5/1999,78.4375
39,10/4/1999,77.0625
38,10/1/1999,77.25
37,9/30/1999,79.9375
36,9/29/1999,80.75
35,9/28/1999,65.875
34,9/27/1999,62.5625
33,9/24/1999,65
32,9/23/1999,62.25
31,9/22/1999,66
30,9/21/1999,62.25
29,9/20/1999,62.75
28,9/17/1999,63.8125
27,9/16/1999,65.25
26,9/15/1999,65.5625
25,9/14/1999,66
24,9/13/1999,63.3125
23,9/10/1999,66.5
22,9/9/1999,63.625
21,9/8/1999,61.4375
20,9/7/1999,62.9375
19,9/3/1999,62.4375
18,9/2/1999,60.0625
17,9/1/1999,59.5313
16,8/31/1999,62.1875
15,8/30/1999,59.625
14,8/27/1999,64.25
13,8/26/1999,64.2813
12,8/25/1999,66.4375
11,8/24/1999,60.0313
10,8/23/1999,59.1875
9,8/20/1999,56.7188
8,8/19/1999,53.0625
7,8/18/1999,56.5625
6,8/17/1999,54.625
5,8/16/1999,49.1563
4,8/13/1999,48.7188
3,8/12/1999,45.875
2,8/11/1999,45.4688
1,8/10/1999,45.5
0,8/9/1999,42.75
